gene_name	Names	Type	final_score.ima	final_score.res	Difference.SENS.Ima_SENS.CTRL	Difference.RES.CTRL_SENS.CTRL	C..method.res	C..GOBP.slim.name_	C..KEGG.name_	T..UNIPROT.ima	T..mf	T..method.ima	T..UNIPROT.res	N..Size	N..P.value	N..Benj..Hoch..FDR
CDK2	regulation of mitotic cell cycle	GOBP slim name	-8.14701842	-0.242937	-0.110904	-0.0479277	VIPER	biological regulation;biosynthetic process;catabolic process;cell cycle;cell division;cellular component organization;cellular metabolic process;cellular nitrogen compound metabolic process;cellular process;chromatin modification;chromatin organization;chromosome organization;coagulation;DNA metabolic process;DNA repair;DNA replication;establishment of localization;histone modification;ion transport;macromolecule metabolic process;macromolecule modification;meiosis;metabolic process;microtubule organizing center organization;mitosis;mitotic cell cycle;multicellular organismal process;nitrogen compound metabolic process;nuclear division;nucleobase-containing compound metabolic process;organelle fission;organelle organization;peptidyl-amino acid modification;phosphorus metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;proteolysis;proteolysis involved in cellular protein catabolic process;regulation of body fluid levels;regulation of cell cycle;regulation of DNA metabolic process;regulation of mitotic cell cycle;regulation of protein modification process;response to chemical stimulus;response to DNA damage stimulus;response to stimulus;response to stress;signal transduction;transport	Cell cycle;Measles;Oocyte meiosis;p53 signaling pathway;Pathways in cancer;Progesterone-mediated oocyte maturation;Prostate cancer;Small cell lung cancer	P24941	kin	VIPER	P24941	600	8.21438e-4	0.00518999
RPS6KA6	cell-cell signaling	GOBP slim name	-19.34404348	NA	0.123239	0.184626	NA	NA	NA	Q9UK32	kin	VIPER	NA	96	0.0153634	0.0431417
RPS6KA6	MAPK signaling pathway	KEGG name	-19.34404348	NA	-0.0766819	0.129906	NA	NA	NA	Q9UK32	kin	VIPER	NA	216	0.00236117	0.0193266
RPS6KA6	mTOR signaling pathway	KEGG name	-19.34404348	NA	-0.247977	0.0377903	NA	NA	NA	Q9UK32	kin	VIPER	NA	103	9.55908e-4	0.0124268
SMG1	cellular lipid metabolic process	GOBP slim name	1.357729555	NA	0.135487	0.0790207	NA	NA	NA	Q96Q15	kin	VIPER	NA	323	0.00165	0.00865472
SMG1	DNA recombination	GOBP slim name	1.357729555	NA	0.121791	-0.0807102	NA	NA	NA	Q96Q15	kin	VIPER	NA	449	2.24244e-5	3.89624e-4
SMG1	lipid metabolic process	GOBP slim name	1.357729555	NA	0.130998	0.0708988	NA	NA	NA	Q96Q15	kin	VIPER	NA	371	0.00130889	0.00699754
SMG1	nucleobase-containing compound transport	GOBP slim name	1.357729555	NA	-0.120561	-0.069265	NA	NA	NA	Q96Q15	kin	VIPER	NA	514	4.57232e-4	0.00325924
SMG1	RNA catabolic process	GOBP slim name	1.357729555	NA	0.0350461	0.139138	NA	NA	NA	Q96Q15	kin	VIPER	NA	304	0.00319025	0.0126698
SMG1	mRNA surveillance pathway	KEGG name	1.357729555	NA	-0.120429	0.124096	NA	NA	NA	Q96Q15	kin	VIPER	NA	149	0.00334426	0.0230963
RAF1	cell activation	GOBP slim name	2.65582	2.29782	0.0170277	0.15036	PhosphoScore	anatomical structure development;biological regulation;cell activation;cell communication;cell death;cell proliferation;cell-cell signaling;cellular component assembly;cellular component organization;cellular metabolic process;cellular process;coagulation;cytoskeleton organization;death;developmental process;establishment of localization;immune system process;ion transport;locomotion;macromolecular complex assembly;macromolecule metabolic process;macromolecule modification;metabolic process;multicellular organismal process;organelle organization;phosphorus metabolic process;primary metabolic process;protein complex assembly;protein metabolic process;protein modification process;protein phosphorylation;regulation of body fluid levels;regulation of protein modification process;response to chemical stimulus;response to endogenous stimulus;response to external stimulus;response to stimulus;response to stress;signal transduction;signaling;transmembrane transport;transport	Acute myeloid leukemia;B cell receptor signaling pathway;Bladder cancer;Chemokine signaling pathway;Chronic myeloid leukemia;Colorectal cancer;Endometrial cancer;ErbB signaling pathway;Fc epsilon RI signaling pathway;Fc gamma R-mediated phagocytosis;Focal adhesion;Gap junction;Glioma;GnRH signaling pathway;Hepatitis C;Insulin signaling pathway;ko05152;Long-term depression;Long-term potentiation;MAPK signaling pathway;Melanogenesis;Melanoma;Natural killer cell mediated cytotoxicity;Neurotrophin signaling pathway;Non-small cell lung cancer;Pancreatic cancer;Pathways in cancer;Progesterone-mediated oocyte maturation;Prostate cancer;Regulation of actin cytoskeleton;Renal cell carcinoma;T cell receptor signaling pathway;Vascular smooth muscle contraction;VEGF signaling pathway	P04049	kin	PhosphoScore	P04049	418	1.75784e-4	0.00180993
RAF1	cell-cell signaling	GOBP slim name	2.65582	2.29782	0.123239	0.184626	PhosphoScore	anatomical structure development;biological regulation;cell activation;cell communication;cell death;cell proliferation;cell-cell signaling;cellular component assembly;cellular component organization;cellular metabolic process;cellular process;coagulation;cytoskeleton organization;death;developmental process;establishment of localization;immune system process;ion transport;locomotion;macromolecular complex assembly;macromolecule metabolic process;macromolecule modification;metabolic process;multicellular organismal process;organelle organization;phosphorus metabolic process;primary metabolic process;protein complex assembly;protein metabolic process;protein modification process;protein phosphorylation;regulation of body fluid levels;regulation of protein modification process;response to chemical stimulus;response to endogenous stimulus;response to external stimulus;response to stimulus;response to stress;signal transduction;signaling;transmembrane transport;transport	Acute myeloid leukemia;B cell receptor signaling pathway;Bladder cancer;Chemokine signaling pathway;Chronic myeloid leukemia;Colorectal cancer;Endometrial cancer;ErbB signaling pathway;Fc epsilon RI signaling pathway;Fc gamma R-mediated phagocytosis;Focal adhesion;Gap junction;Glioma;GnRH signaling pathway;Hepatitis C;Insulin signaling pathway;ko05152;Long-term depression;Long-term potentiation;MAPK signaling pathway;Melanogenesis;Melanoma;Natural killer cell mediated cytotoxicity;Neurotrophin signaling pathway;Non-small cell lung cancer;Pancreatic cancer;Pathways in cancer;Progesterone-mediated oocyte maturation;Prostate cancer;Regulation of actin cytoskeleton;Renal cell carcinoma;T cell receptor signaling pathway;Vascular smooth muscle contraction;VEGF signaling pathway	P04049	kin	PhosphoScore	P04049	96	0.0153634	0.0431417
RAF1	ion transport	GOBP slim name	2.65582	2.29782	0.158643	0.0197758	PhosphoScore	anatomical structure development;biological regulation;cell activation;cell communication;cell death;cell proliferation;cell-cell signaling;cellular component assembly;cellular component organization;cellular metabolic process;cellular process;coagulation;cytoskeleton organization;death;developmental process;establishment of localization;immune system process;ion transport;locomotion;macromolecular complex assembly;macromolecule metabolic process;macromolecule modification;metabolic process;multicellular organismal process;organelle organization;phosphorus metabolic process;primary metabolic process;protein complex assembly;protein metabolic process;protein modification process;protein phosphorylation;regulation of body fluid levels;regulation of protein modification process;response to chemical stimulus;response to endogenous stimulus;response to external stimulus;response to stimulus;response to stress;signal transduction;signaling;transmembrane transport;transport	Acute myeloid leukemia;B cell receptor signaling pathway;Bladder cancer;Chemokine signaling pathway;Chronic myeloid leukemia;Colorectal cancer;Endometrial cancer;ErbB signaling pathway;Fc epsilon RI signaling pathway;Fc gamma R-mediated phagocytosis;Focal adhesion;Gap junction;Glioma;GnRH signaling pathway;Hepatitis C;Insulin signaling pathway;ko05152;Long-term depression;Long-term potentiation;MAPK signaling pathway;Melanogenesis;Melanoma;Natural killer cell mediated cytotoxicity;Neurotrophin signaling pathway;Non-small cell lung cancer;Pancreatic cancer;Pathways in cancer;Progesterone-mediated oocyte maturation;Prostate cancer;Regulation of actin cytoskeleton;Renal cell carcinoma;T cell receptor signaling pathway;Vascular smooth muscle contraction;VEGF signaling pathway	P04049	kin	PhosphoScore	P04049	283	0.00109871	0.00610882
RAF1	Acute myeloid leukemia	KEGG name	2.65582	2.29782	-0.276102	-0.00914898	PhosphoScore	anatomical structure development;biological regulation;cell activation;cell communication;cell death;cell proliferation;cell-cell signaling;cellular component assembly;cellular component organization;cellular metabolic process;cellular process;coagulation;cytoskeleton organization;death;developmental process;establishment of localization;immune system process;ion transport;locomotion;macromolecular complex assembly;macromolecule metabolic process;macromolecule modification;metabolic process;multicellular organismal process;organelle organization;phosphorus metabolic process;primary metabolic process;protein complex assembly;protein metabolic process;protein modification process;protein phosphorylation;regulation of body fluid levels;regulation of protein modification process;response to chemical stimulus;response to endogenous stimulus;response to external stimulus;response to stimulus;response to stress;signal transduction;signaling;transmembrane transport;transport	Acute myeloid leukemia;B cell receptor signaling pathway;Bladder cancer;Chemokine signaling pathway;Chronic myeloid leukemia;Colorectal cancer;Endometrial cancer;ErbB signaling pathway;Fc epsilon RI signaling pathway;Fc gamma R-mediated phagocytosis;Focal adhesion;Gap junction;Glioma;GnRH signaling pathway;Hepatitis C;Insulin signaling pathway;ko05152;Long-term depression;Long-term potentiation;MAPK signaling pathway;Melanogenesis;Melanoma;Natural killer cell mediated cytotoxicity;Neurotrophin signaling pathway;Non-small cell lung cancer;Pancreatic cancer;Pathways in cancer;Progesterone-mediated oocyte maturation;Prostate cancer;Regulation of actin cytoskeleton;Renal cell carcinoma;T cell receptor signaling pathway;Vascular smooth muscle contraction;VEGF signaling pathway	P04049	kin	PhosphoScore	P04049	111	2.88564e-4	0.00579751
RAF1	B cell receptor signaling pathway	KEGG name	2.65582	2.29782	-0.205	0.0904322	PhosphoScore	anatomical structure development;biological regulation;cell activation;cell communication;cell death;cell proliferation;cell-cell signaling;cellular component assembly;cellular component organization;cellular metabolic process;cellular process;coagulation;cytoskeleton organization;death;developmental process;establishment of localization;immune system process;ion transport;locomotion;macromolecular complex assembly;macromolecule metabolic process;macromolecule modification;metabolic process;multicellular organismal process;organelle organization;phosphorus metabolic process;primary metabolic process;protein complex assembly;protein metabolic process;protein modification process;protein phosphorylation;regulation of body fluid levels;regulation of protein modification process;response to chemical stimulus;response to endogenous stimulus;response to external stimulus;response to stimulus;response to stress;signal transduction;signaling;transmembrane transport;transport	Acute myeloid leukemia;B cell receptor signaling pathway;Bladder cancer;Chemokine signaling pathway;Chronic myeloid leukemia;Colorectal cancer;Endometrial cancer;ErbB signaling pathway;Fc epsilon RI signaling pathway;Fc gamma R-mediated phagocytosis;Focal adhesion;Gap junction;Glioma;GnRH signaling pathway;Hepatitis C;Insulin signaling pathway;ko05152;Long-term depression;Long-term potentiation;MAPK signaling pathway;Melanogenesis;Melanoma;Natural killer cell mediated cytotoxicity;Neurotrophin signaling pathway;Non-small cell lung cancer;Pancreatic cancer;Pathways in cancer;Progesterone-mediated oocyte maturation;Prostate cancer;Regulation of actin cytoskeleton;Renal cell carcinoma;T cell receptor signaling pathway;Vascular smooth muscle contraction;VEGF signaling pathway	P04049	kin	PhosphoScore	P04049	79	0.00683246	0.0368286
RAF1	Chemokine signaling pathway	KEGG name	2.65582	2.29782	-0.100452	0.208972	PhosphoScore	anatomical structure development;biological regulation;cell activation;cell communication;cell death;cell proliferation;cell-cell signaling;cellular component assembly;cellular component organization;cellular metabolic process;cellular process;coagulation;cytoskeleton organization;death;developmental process;establishment of localization;immune system process;ion transport;locomotion;macromolecular complex assembly;macromolecule metabolic process;macromolecule modification;metabolic process;multicellular organismal process;organelle organization;phosphorus metabolic process;primary metabolic process;protein complex assembly;protein metabolic process;protein modification process;protein phosphorylation;regulation of body fluid levels;regulation of protein modification process;response to chemical stimulus;response to endogenous stimulus;response to external stimulus;response to stimulus;response to stress;signal transduction;signaling;transmembrane transport;transport	Acute myeloid leukemia;B cell receptor signaling pathway;Bladder cancer;Chemokine signaling pathway;Chronic myeloid leukemia;Colorectal cancer;Endometrial cancer;ErbB signaling pathway;Fc epsilon RI signaling pathway;Fc gamma R-mediated phagocytosis;Focal adhesion;Gap junction;Glioma;GnRH signaling pathway;Hepatitis C;Insulin signaling pathway;ko05152;Long-term depression;Long-term potentiation;MAPK signaling pathway;Melanogenesis;Melanoma;Natural killer cell mediated cytotoxicity;Neurotrophin signaling pathway;Non-small cell lung cancer;Pancreatic cancer;Pathways in cancer;Progesterone-mediated oocyte maturation;Prostate cancer;Regulation of actin cytoskeleton;Renal cell carcinoma;T cell receptor signaling pathway;Vascular smooth muscle contraction;VEGF signaling pathway	P04049	kin	PhosphoScore	P04049	101	0.00149031	0.0143199
RAF1	Chronic myeloid leukemia	KEGG name	2.65582	2.29782	-0.279268	-0.0911499	PhosphoScore	anatomical structure development;biological regulation;cell activation;cell communication;cell death;cell proliferation;cell-cell signaling;cellular component assembly;cellular component organization;cellular metabolic process;cellular process;coagulation;cytoskeleton organization;death;developmental process;establishment of localization;immune system process;ion transport;locomotion;macromolecular complex assembly;macromolecule metabolic process;macromolecule modification;metabolic process;multicellular organismal process;organelle organization;phosphorus metabolic process;primary metabolic process;protein complex assembly;protein metabolic process;protein modification process;protein phosphorylation;regulation of body fluid levels;regulation of protein modification process;response to chemical stimulus;response to endogenous stimulus;response to external stimulus;response to stimulus;response to stress;signal transduction;signaling;transmembrane transport;transport	Acute myeloid leukemia;B cell receptor signaling pathway;Bladder cancer;Chemokine signaling pathway;Chronic myeloid leukemia;Colorectal cancer;Endometrial cancer;ErbB signaling pathway;Fc epsilon RI signaling pathway;Fc gamma R-mediated phagocytosis;Focal adhesion;Gap junction;Glioma;GnRH signaling pathway;Hepatitis C;Insulin signaling pathway;ko05152;Long-term depression;Long-term potentiation;MAPK signaling pathway;Melanogenesis;Melanoma;Natural killer cell mediated cytotoxicity;Neurotrophin signaling pathway;Non-small cell lung cancer;Pancreatic cancer;Pathways in cancer;Progesterone-mediated oocyte maturation;Prostate cancer;Regulation of actin cytoskeleton;Renal cell carcinoma;T cell receptor signaling pathway;Vascular smooth muscle contraction;VEGF signaling pathway	P04049	kin	PhosphoScore	P04049	169	8.52683e-6	3.76886e-4
RAF1	Endometrial cancer	KEGG name	2.65582	2.29782	-0.145964	0.148357	PhosphoScore	anatomical structure development;biological regulation;cell activation;cell communication;cell death;cell proliferation;cell-cell signaling;cellular component assembly;cellular component organization;cellular metabolic process;cellular process;coagulation;cytoskeleton organization;death;developmental process;establishment of localization;immune system process;ion transport;locomotion;macromolecular complex assembly;macromolecule metabolic process;macromolecule modification;metabolic process;multicellular organismal process;organelle organization;phosphorus metabolic process;primary metabolic process;protein complex assembly;protein metabolic process;protein modification process;protein phosphorylation;regulation of body fluid levels;regulation of protein modification process;response to chemical stimulus;response to endogenous stimulus;response to external stimulus;response to stimulus;response to stress;signal transduction;signaling;transmembrane transport;transport	Acute myeloid leukemia;B cell receptor signaling pathway;Bladder cancer;Chemokine signaling pathway;Chronic myeloid leukemia;Colorectal cancer;Endometrial cancer;ErbB signaling pathway;Fc epsilon RI signaling pathway;Fc gamma R-mediated phagocytosis;Focal adhesion;Gap junction;Glioma;GnRH signaling pathway;Hepatitis C;Insulin signaling pathway;ko05152;Long-term depression;Long-term potentiation;MAPK signaling pathway;Melanogenesis;Melanoma;Natural killer cell mediated cytotoxicity;Neurotrophin signaling pathway;Non-small cell lung cancer;Pancreatic cancer;Pathways in cancer;Progesterone-mediated oocyte maturation;Prostate cancer;Regulation of actin cytoskeleton;Renal cell carcinoma;T cell receptor signaling pathway;Vascular smooth muscle contraction;VEGF signaling pathway	P04049	kin	PhosphoScore	P04049	84	0.00790694	0.0416056
RAF1	ErbB signaling pathway	KEGG name	2.65582	2.29782	-0.182285	0.0069995	PhosphoScore	anatomical structure development;biological regulation;cell activation;cell communication;cell death;cell proliferation;cell-cell signaling;cellular component assembly;cellular component organization;cellular metabolic process;cellular process;coagulation;cytoskeleton organization;death;developmental process;establishment of localization;immune system process;ion transport;locomotion;macromolecular complex assembly;macromolecule metabolic process;macromolecule modification;metabolic process;multicellular organismal process;organelle organization;phosphorus metabolic process;primary metabolic process;protein complex assembly;protein metabolic process;protein modification process;protein phosphorylation;regulation of body fluid levels;regulation of protein modification process;response to chemical stimulus;response to endogenous stimulus;response to external stimulus;response to stimulus;response to stress;signal transduction;signaling;transmembrane transport;transport	Acute myeloid leukemia;B cell receptor signaling pathway;Bladder cancer;Chemokine signaling pathway;Chronic myeloid leukemia;Colorectal cancer;Endometrial cancer;ErbB signaling pathway;Fc epsilon RI signaling pathway;Fc gamma R-mediated phagocytosis;Focal adhesion;Gap junction;Glioma;GnRH signaling pathway;Hepatitis C;Insulin signaling pathway;ko05152;Long-term depression;Long-term potentiation;MAPK signaling pathway;Melanogenesis;Melanoma;Natural killer cell mediated cytotoxicity;Neurotrophin signaling pathway;Non-small cell lung cancer;Pancreatic cancer;Pathways in cancer;Progesterone-mediated oocyte maturation;Prostate cancer;Regulation of actin cytoskeleton;Renal cell carcinoma;T cell receptor signaling pathway;Vascular smooth muscle contraction;VEGF signaling pathway	P04049	kin	PhosphoScore	P04049	169	0.00272139	0.0200476
RAF1	Fc epsilon RI signaling pathway	KEGG name	2.65582	2.29782	-0.258326	0.163131	PhosphoScore	anatomical structure development;biological regulation;cell activation;cell communication;cell death;cell proliferation;cell-cell signaling;cellular component assembly;cellular component organization;cellular metabolic process;cellular process;coagulation;cytoskeleton organization;death;developmental process;establishment of localization;immune system process;ion transport;locomotion;macromolecular complex assembly;macromolecule metabolic process;macromolecule modification;metabolic process;multicellular organismal process;organelle organization;phosphorus metabolic process;primary metabolic process;protein complex assembly;protein metabolic process;protein modification process;protein phosphorylation;regulation of body fluid levels;regulation of protein modification process;response to chemical stimulus;response to endogenous stimulus;response to external stimulus;response to stimulus;response to stress;signal transduction;signaling;transmembrane transport;transport	Acute myeloid leukemia;B cell receptor signaling pathway;Bladder cancer;Chemokine signaling pathway;Chronic myeloid leukemia;Colorectal cancer;Endometrial cancer;ErbB signaling pathway;Fc epsilon RI signaling pathway;Fc gamma R-mediated phagocytosis;Focal adhesion;Gap junction;Glioma;GnRH signaling pathway;Hepatitis C;Insulin signaling pathway;ko05152;Long-term depression;Long-term potentiation;MAPK signaling pathway;Melanogenesis;Melanoma;Natural killer cell mediated cytotoxicity;Neurotrophin signaling pathway;Non-small cell lung cancer;Pancreatic cancer;Pathways in cancer;Progesterone-mediated oocyte maturation;Prostate cancer;Regulation of actin cytoskeleton;Renal cell carcinoma;T cell receptor signaling pathway;Vascular smooth muscle contraction;VEGF signaling pathway	P04049	kin	PhosphoScore	P04049	87	8.39079e-5	0.00264909
RAF1	Gap junction	KEGG name	2.65582	2.29782	-0.227686	0.127253	PhosphoScore	anatomical structure development;biological regulation;cell activation;cell communication;cell death;cell proliferation;cell-cell signaling;cellular component assembly;cellular component organization;cellular metabolic process;cellular process;coagulation;cytoskeleton organization;death;developmental process;establishment of localization;immune system process;ion transport;locomotion;macromolecular complex assembly;macromolecule metabolic process;macromolecule modification;metabolic process;multicellular organismal process;organelle organization;phosphorus metabolic process;primary metabolic process;protein complex assembly;protein metabolic process;protein modification process;protein phosphorylation;regulation of body fluid levels;regulation of protein modification process;response to chemical stimulus;response to endogenous stimulus;response to external stimulus;response to stimulus;response to stress;signal transduction;signaling;transmembrane transport;transport	Acute myeloid leukemia;B cell receptor signaling pathway;Bladder cancer;Chemokine signaling pathway;Chronic myeloid leukemia;Colorectal cancer;Endometrial cancer;ErbB signaling pathway;Fc epsilon RI signaling pathway;Fc gamma R-mediated phagocytosis;Focal adhesion;Gap junction;Glioma;GnRH signaling pathway;Hepatitis C;Insulin signaling pathway;ko05152;Long-term depression;Long-term potentiation;MAPK signaling pathway;Melanogenesis;Melanoma;Natural killer cell mediated cytotoxicity;Neurotrophin signaling pathway;Non-small cell lung cancer;Pancreatic cancer;Pathways in cancer;Progesterone-mediated oocyte maturation;Prostate cancer;Regulation of actin cytoskeleton;Renal cell carcinoma;T cell receptor signaling pathway;Vascular smooth muscle contraction;VEGF signaling pathway	P04049	kin	PhosphoScore	P04049	83	0.00110118	0.012168
RAF1	MAPK signaling pathway	KEGG name	2.65582	2.29782	-0.0766819	0.129906	PhosphoScore	anatomical structure development;biological regulation;cell activation;cell communication;cell death;cell proliferation;cell-cell signaling;cellular component assembly;cellular component organization;cellular metabolic process;cellular process;coagulation;cytoskeleton organization;death;developmental process;establishment of localization;immune system process;ion transport;locomotion;macromolecular complex assembly;macromolecule metabolic process;macromolecule modification;metabolic process;multicellular organismal process;organelle organization;phosphorus metabolic process;primary metabolic process;protein complex assembly;protein metabolic process;protein modification process;protein phosphorylation;regulation of body fluid levels;regulation of protein modification process;response to chemical stimulus;response to endogenous stimulus;response to external stimulus;response to stimulus;response to stress;signal transduction;signaling;transmembrane transport;transport	Acute myeloid leukemia;B cell receptor signaling pathway;Bladder cancer;Chemokine signaling pathway;Chronic myeloid leukemia;Colorectal cancer;Endometrial cancer;ErbB signaling pathway;Fc epsilon RI signaling pathway;Fc gamma R-mediated phagocytosis;Focal adhesion;Gap junction;Glioma;GnRH signaling pathway;Hepatitis C;Insulin signaling pathway;ko05152;Long-term depression;Long-term potentiation;MAPK signaling pathway;Melanogenesis;Melanoma;Natural killer cell mediated cytotoxicity;Neurotrophin signaling pathway;Non-small cell lung cancer;Pancreatic cancer;Pathways in cancer;Progesterone-mediated oocyte maturation;Prostate cancer;Regulation of actin cytoskeleton;Renal cell carcinoma;T cell receptor signaling pathway;Vascular smooth muscle contraction;VEGF signaling pathway	P04049	kin	PhosphoScore	P04049	216	0.00236117	0.0193266
RAF1	Regulation of actin cytoskeleton	KEGG name	2.65582	2.29782	-0.0955404	0.17401	PhosphoScore	anatomical structure development;biological regulation;cell activation;cell communication;cell death;cell proliferation;cell-cell signaling;cellular component assembly;cellular component organization;cellular metabolic process;cellular process;coagulation;cytoskeleton organization;death;developmental process;establishment of localization;immune system process;ion transport;locomotion;macromolecular complex assembly;macromolecule metabolic process;macromolecule modification;metabolic process;multicellular organismal process;organelle organization;phosphorus metabolic process;primary metabolic process;protein complex assembly;protein metabolic process;protein modification process;protein phosphorylation;regulation of body fluid levels;regulation of protein modification process;response to chemical stimulus;response to endogenous stimulus;response to external stimulus;response to stimulus;response to stress;signal transduction;signaling;transmembrane transport;transport	Acute myeloid leukemia;B cell receptor signaling pathway;Bladder cancer;Chemokine signaling pathway;Chronic myeloid leukemia;Colorectal cancer;Endometrial cancer;ErbB signaling pathway;Fc epsilon RI signaling pathway;Fc gamma R-mediated phagocytosis;Focal adhesion;Gap junction;Glioma;GnRH signaling pathway;Hepatitis C;Insulin signaling pathway;ko05152;Long-term depression;Long-term potentiation;MAPK signaling pathway;Melanogenesis;Melanoma;Natural killer cell mediated cytotoxicity;Neurotrophin signaling pathway;Non-small cell lung cancer;Pancreatic cancer;Pathways in cancer;Progesterone-mediated oocyte maturation;Prostate cancer;Regulation of actin cytoskeleton;Renal cell carcinoma;T cell receptor signaling pathway;Vascular smooth muscle contraction;VEGF signaling pathway	P04049	kin	PhosphoScore	P04049	189	1.87803e-4	0.00415046
RAF1	T cell receptor signaling pathway	KEGG name	2.65582	2.29782	-0.217752	0.0286166	PhosphoScore	anatomical structure development;biological regulation;cell activation;cell communication;cell death;cell proliferation;cell-cell signaling;cellular component assembly;cellular component organization;cellular metabolic process;cellular process;coagulation;cytoskeleton organization;death;developmental process;establishment of localization;immune system process;ion transport;locomotion;macromolecular complex assembly;macromolecule metabolic process;macromolecule modification;metabolic process;multicellular organismal process;organelle organization;phosphorus metabolic process;primary metabolic process;protein complex assembly;protein metabolic process;protein modification process;protein phosphorylation;regulation of body fluid levels;regulation of protein modification process;response to chemical stimulus;response to endogenous stimulus;response to external stimulus;response to stimulus;response to stress;signal transduction;signaling;transmembrane transport;transport	Acute myeloid leukemia;B cell receptor signaling pathway;Bladder cancer;Chemokine signaling pathway;Chronic myeloid leukemia;Colorectal cancer;Endometrial cancer;ErbB signaling pathway;Fc epsilon RI signaling pathway;Fc gamma R-mediated phagocytosis;Focal adhesion;Gap junction;Glioma;GnRH signaling pathway;Hepatitis C;Insulin signaling pathway;ko05152;Long-term depression;Long-term potentiation;MAPK signaling pathway;Melanogenesis;Melanoma;Natural killer cell mediated cytotoxicity;Neurotrophin signaling pathway;Non-small cell lung cancer;Pancreatic cancer;Pathways in cancer;Progesterone-mediated oocyte maturation;Prostate cancer;Regulation of actin cytoskeleton;Renal cell carcinoma;T cell receptor signaling pathway;Vascular smooth muscle contraction;VEGF signaling pathway	P04049	kin	PhosphoScore	P04049	112	0.00268137	0.0204339
MAPK1	cell activation	GOBP slim name	-2.666608765	-1.17495	0.0170277	0.15036	VIPER+PhosphoScore	anatomical structure development;anatomical structure morphogenesis;biological regulation;biosynthetic process;cell activation;cell communication;cell cycle;cell death;cell proliferation;cell-cell signaling;cellular aromatic compound metabolic process;cellular component organization;cellular membrane organization;cellular metabolic process;cellular nitrogen compound metabolic process;cellular process;coagulation;death;developmental process;endocytosis;establishment of localization;heterocycle metabolic process;immune system process;locomotion;macromolecule metabolic process;macromolecule modification;membrane invagination;membrane organization;metabolic process;multicellular organismal process;neurological system process;nitrogen compound metabolic process;nuclear transport;nucleobase-containing compound metabolic process;nucleobase-containing small molecule metabolic process;nucleocytoplasmic transport;peptidyl-amino acid modification;phosphorus metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;protein targeting;protein transport;regulation of body fluid levels;regulation of organelle organization;regulation of protein modification process;regulation of protein stability;regulation of translation;regulation of transport;response to abiotic stimulus;response to biotic stimulus;response to chemical stimulus;response to DNA damage stimulus;response to endogenous stimulus;response to external stimulus;response to heat;response to stimulus;response to stress;RNA metabolic process;signal transduction;signaling;small molecule metabolic process;transport;vesicle-mediated transport;viral reproduction	Acute myeloid leukemia;Adherens junction;Aldosterone-regulated sodium reabsorption;Alzheimer's disease;Axon guidance;B cell receptor signaling pathway;Bladder cancer;Chagas disease (American trypanosomiasis);Chemokine signaling pathway;Chronic myeloid leukemia;Colorectal cancer;Dorso-ventral axis formation;Endometrial cancer;ErbB signaling pathway;Fc epsilon RI signaling pathway;Fc gamma R-mediated phagocytosis;Focal adhesion;Gap junction;Glioma;GnRH signaling pathway;Hepatitis C;Insulin signaling pathway;ko05152;Leishmaniasis;Long-term depression;Long-term potentiation;MAPK signaling pathway;MAPK signaling pathway - fly;Melanogenesis;Melanoma;mTOR signaling pathway;Natural killer cell mediated cytotoxicity;Neurotrophin signaling pathway;NOD-like receptor signaling pathway;Non-small cell lung cancer;Oocyte meiosis;Osteoclast differentiation;Pancreatic cancer;Pathways in cancer;Prion diseases;Progesterone-mediated oocyte maturation;Prostate cancer;Regulation of actin cytoskeleton;Renal cell carcinoma;Shigellosis;T cell receptor signaling pathway;TGF-beta signaling pathway;Thyroid cancer;Toll-like receptor signaling pathway;Toxoplasmosis;Type II diabetes mellitus;Vascular smooth muscle contraction;VEGF signaling pathway	P28482	kin	VIPER+PhosphoScore	P28482	418	1.75784e-4	0.00180993
