gene_name	Names	Type	final_score.ima	final_score.res	Difference.SENS.Ima_SENS.CTRL	Difference.RES.CTRL_SENS.CTRL	C..method.res	C..GOBP.slim.name_	C..KEGG.name_	T..UNIPROT.ima	T..mf	T..method.ima	T..UNIPROT.res	N..Size	N..P.value	N..Benj..Hoch..FDR
PTK2	Regulation of actin cytoskeleton	KEGG name	0.286068	-2.87808	-0.0955404	0.17401	proteoscore	anatomical structure development;anatomical structure formation involved in morphogenesis;anatomical structure morphogenesis;biological regulation;cell activation;cell death;cell differentiation;cell motility;cellular component assembly;cellular component disassembly;cellular component morphogenesis;cellular component movement;cellular component organization;cellular macromolecular complex assembly;cellular metabolic process;cellular process;coagulation;cytoskeleton organization;death;developmental process;embryo development;establishment of localization;establishment or maintenance of cell polarity;extracellular matrix organization;extracellular structure organization;immune system process;locomotion;macromolecular complex assembly;macromolecule metabolic process;macromolecule modification;metabolic process;multicellular organismal process;organelle organization;peptidyl-amino acid modification;phosphorus metabolic process;primary metabolic process;protein complex assembly;protein metabolic process;protein modification process;protein phosphorylation;regulation of body fluid levels;regulation of organelle organization;regulation of protein modification process;response to chemical stimulus;response to endogenous stimulus;response to external stimulus;response to stimulus;response to stress;signal transduction	Amoebiasis;Axon guidance;Bacterial invasion of epithelial cells;Chemokine signaling pathway;ErbB signaling pathway;Focal adhesion;Leukocyte transendothelial migration;Pathways in cancer;Regulation of actin cytoskeleton;Small cell lung cancer;VEGF signaling pathway	Q05397	kin	proteoscore	Q05397	189	1.87803e-4	0.00415046
PTK2B	cellular homeostasis	GOBP slim name	0.530994	0.0211516	0.166833	-0.0335764	VIPER	anatomical structure formation involved in morphogenesis;biological regulation;cell activation;cell communication;cell death;cell differentiation;cell junction organization;cell maturation;cell motility;cell proliferation;cellular component assembly;cellular component movement;cellular component organization;cellular homeostasis;cellular ion homeostasis;cellular macromolecular complex assembly;cellular metabolic process;cellular process;cytoskeleton organization;death;developmental maturation;developmental process;homeostatic process;immune system process;locomotion;macromolecular complex assembly;macromolecule metabolic process;macromolecule modification;metabolic process;organelle organization;peptidyl-amino acid modification;phosphorus metabolic process;primary metabolic process;protein complex assembly;protein metabolic process;protein modification process;protein phosphorylation;regulation of organelle organization;regulation of protein modification process;regulation of translation;regulation of transport;response to abiotic stimulus;response to chemical stimulus;response to drug;response to endogenous stimulus;response to external stimulus;response to extracellular stimulus;response to osmotic stress;response to oxidative stress;response to stimulus;response to stress;signal transduction	Calcium signaling pathway;Chemokine signaling pathway;GnRH signaling pathway;Leukocyte transendothelial migration;Natural killer cell mediated cytotoxicity	Q14289	kin	proteoscore	Q14289	315	8.32906e-5	9.64783e-4
PTK2B	cellular ion homeostasis	GOBP slim name	0.530994	0.0211516	0.185898	-0.077144	VIPER	anatomical structure formation involved in morphogenesis;biological regulation;cell activation;cell communication;cell death;cell differentiation;cell junction organization;cell maturation;cell motility;cell proliferation;cellular component assembly;cellular component movement;cellular component organization;cellular homeostasis;cellular ion homeostasis;cellular macromolecular complex assembly;cellular metabolic process;cellular process;cytoskeleton organization;death;developmental maturation;developmental process;homeostatic process;immune system process;locomotion;macromolecular complex assembly;macromolecule metabolic process;macromolecule modification;metabolic process;organelle organization;peptidyl-amino acid modification;phosphorus metabolic process;primary metabolic process;protein complex assembly;protein metabolic process;protein modification process;protein phosphorylation;regulation of organelle organization;regulation of protein modification process;regulation of translation;regulation of transport;response to abiotic stimulus;response to chemical stimulus;response to drug;response to endogenous stimulus;response to external stimulus;response to extracellular stimulus;response to osmotic stress;response to oxidative stress;response to stimulus;response to stress;signal transduction	Calcium signaling pathway;Chemokine signaling pathway;GnRH signaling pathway;Leukocyte transendothelial migration;Natural killer cell mediated cytotoxicity	Q14289	kin	proteoscore	Q14289	220	5.60422e-5	8.6554e-4
PTK2B	response to oxidative stress	GOBP slim name	0.530994	0.0211516	0.116036	-0.037768	VIPER	anatomical structure formation involved in morphogenesis;biological regulation;cell activation;cell communication;cell death;cell differentiation;cell junction organization;cell maturation;cell motility;cell proliferation;cellular component assembly;cellular component movement;cellular component organization;cellular homeostasis;cellular ion homeostasis;cellular macromolecular complex assembly;cellular metabolic process;cellular process;cytoskeleton organization;death;developmental maturation;developmental process;homeostatic process;immune system process;locomotion;macromolecular complex assembly;macromolecule metabolic process;macromolecule modification;metabolic process;organelle organization;peptidyl-amino acid modification;phosphorus metabolic process;primary metabolic process;protein complex assembly;protein metabolic process;protein modification process;protein phosphorylation;regulation of organelle organization;regulation of protein modification process;regulation of translation;regulation of transport;response to abiotic stimulus;response to chemical stimulus;response to drug;response to endogenous stimulus;response to external stimulus;response to extracellular stimulus;response to osmotic stress;response to oxidative stress;response to stimulus;response to stress;signal transduction	Calcium signaling pathway;Chemokine signaling pathway;GnRH signaling pathway;Leukocyte transendothelial migration;Natural killer cell mediated cytotoxicity	Q14289	kin	proteoscore	Q14289	218	0.0163124	0.043189
PTK2B	Chemokine signaling pathway	KEGG name	0.530994	0.0211516	-0.100452	0.208972	VIPER	anatomical structure formation involved in morphogenesis;biological regulation;cell activation;cell communication;cell death;cell differentiation;cell junction organization;cell maturation;cell motility;cell proliferation;cellular component assembly;cellular component movement;cellular component organization;cellular homeostasis;cellular ion homeostasis;cellular macromolecular complex assembly;cellular metabolic process;cellular process;cytoskeleton organization;death;developmental maturation;developmental process;homeostatic process;immune system process;locomotion;macromolecular complex assembly;macromolecule metabolic process;macromolecule modification;metabolic process;organelle organization;peptidyl-amino acid modification;phosphorus metabolic process;primary metabolic process;protein complex assembly;protein metabolic process;protein modification process;protein phosphorylation;regulation of organelle organization;regulation of protein modification process;regulation of translation;regulation of transport;response to abiotic stimulus;response to chemical stimulus;response to drug;response to endogenous stimulus;response to external stimulus;response to extracellular stimulus;response to osmotic stress;response to oxidative stress;response to stimulus;response to stress;signal transduction	Calcium signaling pathway;Chemokine signaling pathway;GnRH signaling pathway;Leukocyte transendothelial migration;Natural killer cell mediated cytotoxicity	Q14289	kin	proteoscore	Q14289	101	0.00149031	0.0143199
PTK7	growth	GOBP slim name	0.47435	-0.782732	0.0212473	-0.150647	proteoscore	anatomical structure development;anatomical structure formation involved in morphogenesis;anatomical structure morphogenesis;biological adhesion;biological regulation;cell adhesion;cell communication;cell differentiation;cell motility;cellular component movement;cellular component organization;cellular process;cytoskeleton organization;developmental process;establishment or maintenance of cell polarity;growth;locomotion;organelle organization;response to chemical stimulus;response to external stimulus;response to extracellular stimulus;response to stimulus;response to stress;signal transduction	NA	Q13308	kin	proteoscore	Q13308	366	1.82543e-4	0.00181239
PTPN6	B cell receptor signaling pathway	KEGG name	0.37299	1.11022e-16	-0.205	0.0904322	VIPER	anatomical structure development;anatomical structure formation involved in morphogenesis;biological adhesion;biological regulation;cell adhesion;cell cycle;cell death;cell development;cell differentiation;cell killing;cell motility;cell proliferation;cellular component movement;cellular metabolic process;cellular process;coagulation;death;developmental process;immune system process;locomotion;macromolecule metabolic process;macromolecule modification;metabolic process;mitotic cell cycle;multicellular organismal process;peptidyl-amino acid modification;phosphorus metabolic process;primary metabolic process;protein dephosphorylation;protein metabolic process;protein modification process;protein phosphorylation;regulation of body fluid levels;regulation of cell cycle;regulation of mitotic cell cycle;regulation of protein modification process;regulation of transport;response to chemical stimulus;response to stimulus;response to stress;signal transduction	Adherens junction;B cell receptor signaling pathway;Jak-STAT signaling pathway;Leishmaniasis;Natural killer cell mediated cytotoxicity;T cell receptor signaling pathway	P29350	phos	proteoscore	P29350	79	0.00683246	0.0368286
PTPN6	Jak-STAT signaling pathway	KEGG name	0.37299	1.11022e-16	-0.212929	0.146786	VIPER	anatomical structure development;anatomical structure formation involved in morphogenesis;biological adhesion;biological regulation;cell adhesion;cell cycle;cell death;cell development;cell differentiation;cell killing;cell motility;cell proliferation;cellular component movement;cellular metabolic process;cellular process;coagulation;death;developmental process;immune system process;locomotion;macromolecule metabolic process;macromolecule modification;metabolic process;mitotic cell cycle;multicellular organismal process;peptidyl-amino acid modification;phosphorus metabolic process;primary metabolic process;protein dephosphorylation;protein metabolic process;protein modification process;protein phosphorylation;regulation of body fluid levels;regulation of cell cycle;regulation of mitotic cell cycle;regulation of protein modification process;regulation of transport;response to chemical stimulus;response to stimulus;response to stress;signal transduction	Adherens junction;B cell receptor signaling pathway;Jak-STAT signaling pathway;Leishmaniasis;Natural killer cell mediated cytotoxicity;T cell receptor signaling pathway	P29350	phos	proteoscore	P29350	53	0.00911434	0.0468435
PTPN6	T cell receptor signaling pathway	KEGG name	0.37299	1.11022e-16	-0.217752	0.0286166	VIPER	anatomical structure development;anatomical structure formation involved in morphogenesis;biological adhesion;biological regulation;cell adhesion;cell cycle;cell death;cell development;cell differentiation;cell killing;cell motility;cell proliferation;cellular component movement;cellular metabolic process;cellular process;coagulation;death;developmental process;immune system process;locomotion;macromolecule metabolic process;macromolecule modification;metabolic process;mitotic cell cycle;multicellular organismal process;peptidyl-amino acid modification;phosphorus metabolic process;primary metabolic process;protein dephosphorylation;protein metabolic process;protein modification process;protein phosphorylation;regulation of body fluid levels;regulation of cell cycle;regulation of mitotic cell cycle;regulation of protein modification process;regulation of transport;response to chemical stimulus;response to stimulus;response to stress;signal transduction	Adherens junction;B cell receptor signaling pathway;Jak-STAT signaling pathway;Leishmaniasis;Natural killer cell mediated cytotoxicity;T cell receptor signaling pathway	P29350	phos	proteoscore	P29350	112	0.00268137	0.0204339
RPS6KA1	MAPK signaling pathway	KEGG name	-6.369437694	-0.544021	-0.0766819	0.129906	proteoscore	biological regulation;cell communication;cell cycle;cell proliferation;cell-cell signaling;cellular metabolic process;cellular process;immune system process;locomotion;macromolecule metabolic process;macromolecule modification;metabolic process;phosphorus metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;regulation of translation;response to chemical stimulus;response to external stimulus;response to stimulus;response to stress;signal transduction;signaling	Long-term potentiation;MAPK signaling pathway;mTOR signaling pathway;Neurotrophin signaling pathway;Oocyte meiosis;Progesterone-mediated oocyte maturation	Q15418	kin	VIPER	Q15418	216	0.00236117	0.0193266
RPS6KA1	mTOR signaling pathway	KEGG name	-6.369437694	-0.544021	-0.247977	0.0377903	proteoscore	biological regulation;cell communication;cell cycle;cell proliferation;cell-cell signaling;cellular metabolic process;cellular process;immune system process;locomotion;macromolecule metabolic process;macromolecule modification;metabolic process;phosphorus metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;regulation of translation;response to chemical stimulus;response to external stimulus;response to stimulus;response to stress;signal transduction;signaling	Long-term potentiation;MAPK signaling pathway;mTOR signaling pathway;Neurotrophin signaling pathway;Oocyte meiosis;Progesterone-mediated oocyte maturation	Q15418	kin	VIPER	Q15418	103	9.55908e-4	0.0124268
RPS6KA2	MAPK signaling pathway	KEGG name	-18.75850112	NA	-0.0766819	0.129906	NA	NA	NA	Q15349	kin	VIPER	NA	216	0.00236117	0.0193266
RPS6KA2	mTOR signaling pathway	KEGG name	-18.75850112	NA	-0.247977	0.0377903	NA	NA	NA	Q15349	kin	VIPER	NA	103	9.55908e-4	0.0124268
RPS6KB2	ErbB signaling pathway	KEGG name	-3.66569546	-0.00404404	-0.182285	0.0069995	VIPER	biological regulation;biosynthetic process;cellular metabolic process;cellular process;immune system process;macromolecule metabolic process;macromolecule modification;metabolic process;phosphorus metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;regulation of translation;response to chemical stimulus;response to endogenous stimulus;response to stimulus;response to stress;signal transduction;translation	Acute myeloid leukemia;ErbB signaling pathway;Fc gamma R-mediated phagocytosis;Insulin signaling pathway;mTOR signaling pathway;TGF-beta signaling pathway	Q9UBS0	kin	VIPER	Q9UBS0	169	0.00272139	0.0200476
RPS6KB2	mTOR signaling pathway	KEGG name	-3.66569546	-0.00404404	-0.247977	0.0377903	VIPER	biological regulation;biosynthetic process;cellular metabolic process;cellular process;immune system process;macromolecule metabolic process;macromolecule modification;metabolic process;phosphorus metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;regulation of translation;response to chemical stimulus;response to endogenous stimulus;response to stimulus;response to stress;signal transduction;translation	Acute myeloid leukemia;ErbB signaling pathway;Fc gamma R-mediated phagocytosis;Insulin signaling pathway;mTOR signaling pathway;TGF-beta signaling pathway	Q9UBS0	kin	VIPER	Q9UBS0	103	9.55908e-4	0.0124268
SRC	response to oxidative stress	GOBP slim name	-1.650371905	-5.07364	0.116036	-0.037768	PhosphoScore	anatomical structure development;anatomical structure morphogenesis;biological adhesion;biological regulation;cell activation;cell adhesion;cell cycle;cell junction organization;cell morphogenesis;cell motility;cell proliferation;cellular component assembly;cellular component morphogenesis;cellular component movement;cellular component organization;cellular macromolecular complex assembly;cellular metabolic process;cellular process;circulatory system process;coagulation;cytoskeleton organization;developmental process;establishment of localization;homeostatic process;immune system process;locomotion;macromolecular complex assembly;macromolecule metabolic process;macromolecule modification;membrane organization;metabolic process;multicellular organismal process;multi-organism process;organelle organization;peptidyl-amino acid modification;phosphorus metabolic process;primary metabolic process;protein complex assembly;protein metabolic process;protein modification process;protein phosphorylation;regulation of body fluid levels;regulation of cell cycle;regulation of DNA metabolic process;regulation of protein modification process;regulation of transport;response to abiotic stimulus;response to biotic stimulus;response to chemical stimulus;response to drug;response to endogenous stimulus;response to external stimulus;response to extracellular stimulus;response to oxidative stress;response to stimulus;response to stress;signal transduction;transport;vesicle-mediated transport;viral reproduction	Adherens junction;Bacterial invasion of epithelial cells;Endocytosis;Epithelial cell signaling in Helicobacter pylori infection;ErbB signaling pathway;Focal adhesion;Gap junction;GnRH signaling pathway;ko05152;Tight junction;VEGF signaling pathway	P12931	kin	VIPER+PhosphoScore	P12931	218	0.0163124	0.043189
SRC	ErbB signaling pathway	KEGG name	-1.650371905	-5.07364	-0.182285	0.0069995	PhosphoScore	anatomical structure development;anatomical structure morphogenesis;biological adhesion;biological regulation;cell activation;cell adhesion;cell cycle;cell junction organization;cell morphogenesis;cell motility;cell proliferation;cellular component assembly;cellular component morphogenesis;cellular component movement;cellular component organization;cellular macromolecular complex assembly;cellular metabolic process;cellular process;circulatory system process;coagulation;cytoskeleton organization;developmental process;establishment of localization;homeostatic process;immune system process;locomotion;macromolecular complex assembly;macromolecule metabolic process;macromolecule modification;membrane organization;metabolic process;multicellular organismal process;multi-organism process;organelle organization;peptidyl-amino acid modification;phosphorus metabolic process;primary metabolic process;protein complex assembly;protein metabolic process;protein modification process;protein phosphorylation;regulation of body fluid levels;regulation of cell cycle;regulation of DNA metabolic process;regulation of protein modification process;regulation of transport;response to abiotic stimulus;response to biotic stimulus;response to chemical stimulus;response to drug;response to endogenous stimulus;response to external stimulus;response to extracellular stimulus;response to oxidative stress;response to stimulus;response to stress;signal transduction;transport;vesicle-mediated transport;viral reproduction	Adherens junction;Bacterial invasion of epithelial cells;Endocytosis;Epithelial cell signaling in Helicobacter pylori infection;ErbB signaling pathway;Focal adhesion;Gap junction;GnRH signaling pathway;ko05152;Tight junction;VEGF signaling pathway	P12931	kin	VIPER+PhosphoScore	P12931	169	0.00272139	0.0200476
SRC	Gap junction	KEGG name	-1.650371905	-5.07364	-0.227686	0.127253	PhosphoScore	anatomical structure development;anatomical structure morphogenesis;biological adhesion;biological regulation;cell activation;cell adhesion;cell cycle;cell junction organization;cell morphogenesis;cell motility;cell proliferation;cellular component assembly;cellular component morphogenesis;cellular component movement;cellular component organization;cellular macromolecular complex assembly;cellular metabolic process;cellular process;circulatory system process;coagulation;cytoskeleton organization;developmental process;establishment of localization;homeostatic process;immune system process;locomotion;macromolecular complex assembly;macromolecule metabolic process;macromolecule modification;membrane organization;metabolic process;multicellular organismal process;multi-organism process;organelle organization;peptidyl-amino acid modification;phosphorus metabolic process;primary metabolic process;protein complex assembly;protein metabolic process;protein modification process;protein phosphorylation;regulation of body fluid levels;regulation of cell cycle;regulation of DNA metabolic process;regulation of protein modification process;regulation of transport;response to abiotic stimulus;response to biotic stimulus;response to chemical stimulus;response to drug;response to endogenous stimulus;response to external stimulus;response to extracellular stimulus;response to oxidative stress;response to stimulus;response to stress;signal transduction;transport;vesicle-mediated transport;viral reproduction	Adherens junction;Bacterial invasion of epithelial cells;Endocytosis;Epithelial cell signaling in Helicobacter pylori infection;ErbB signaling pathway;Focal adhesion;Gap junction;GnRH signaling pathway;ko05152;Tight junction;VEGF signaling pathway	P12931	kin	VIPER+PhosphoScore	P12931	83	0.00110118	0.012168
SRC	Tight junction	KEGG name	-1.650371905	-5.07364	0.0977706	-0.179681	PhosphoScore	anatomical structure development;anatomical structure morphogenesis;biological adhesion;biological regulation;cell activation;cell adhesion;cell cycle;cell junction organization;cell morphogenesis;cell motility;cell proliferation;cellular component assembly;cellular component morphogenesis;cellular component movement;cellular component organization;cellular macromolecular complex assembly;cellular metabolic process;cellular process;circulatory system process;coagulation;cytoskeleton organization;developmental process;establishment of localization;homeostatic process;immune system process;locomotion;macromolecular complex assembly;macromolecule metabolic process;macromolecule modification;membrane organization;metabolic process;multicellular organismal process;multi-organism process;organelle organization;peptidyl-amino acid modification;phosphorus metabolic process;primary metabolic process;protein complex assembly;protein metabolic process;protein modification process;protein phosphorylation;regulation of body fluid levels;regulation of cell cycle;regulation of DNA metabolic process;regulation of protein modification process;regulation of transport;response to abiotic stimulus;response to biotic stimulus;response to chemical stimulus;response to drug;response to endogenous stimulus;response to external stimulus;response to extracellular stimulus;response to oxidative stress;response to stimulus;response to stress;signal transduction;transport;vesicle-mediated transport;viral reproduction	Adherens junction;Bacterial invasion of epithelial cells;Endocytosis;Epithelial cell signaling in Helicobacter pylori infection;ErbB signaling pathway;Focal adhesion;Gap junction;GnRH signaling pathway;ko05152;Tight junction;VEGF signaling pathway	P12931	kin	VIPER+PhosphoScore	P12931	197	8.59821e-5	0.00237526
STK24	response to oxidative stress	GOBP slim name	1.39356	0.422902	0.116036	-0.037768	proteoscore	biological regulation;cell death;cellular component disassembly;cellular component organization;cellular metabolic process;cellular process;death;macromolecule metabolic process;macromolecule modification;metabolic process;phosphorus metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;regulation of cell cycle;regulation of mitotic cell cycle;regulation of protein modification process;response to chemical stimulus;response to oxidative stress;response to stimulus;response to stress;signal transduction	NA	Q9Y6E0	kin	PhosphoScore	Q9Y6E0	218	0.0163124	0.043189
STK25	response to oxidative stress	GOBP slim name	0.249383	NA	0.116036	-0.037768	NA	NA	NA	O00506	kin	proteoscore	NA	218	0.0163124	0.043189
STK4	MAPK signaling pathway	KEGG name	1.298944262	0.0888789	-0.0766819	0.129906	VIPER	anatomical structure development;anatomical structure formation involved in morphogenesis;anatomical structure morphogenesis;biological regulation;cell death;cell differentiation;cell morphogenesis;cellular component morphogenesis;cellular component organization;cellular metabolic process;cellular process;death;developmental process;macromolecule metabolic process;macromolecule modification;metabolic process;multicellular organismal process;peptidyl-amino acid modification;phosphorus metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;regulation of cell cycle;regulation of mitotic cell cycle;regulation of protein modification process;response to stimulus;response to stress;signal transduction	MAPK signaling pathway;Non-small cell lung cancer;Pathways in cancer	Q13043	kin	VIPER	Q13043	216	0.00236117	0.0193266
TJP2	Tight junction	KEGG name	0.577883	1.88114	0.0977706	-0.179681	proteoscore	biological regulation;cell death;cellular component disassembly;cellular component organization;cellular metabolic process;cellular nitrogen compound metabolic process;cellular process;death;metabolic process;multicellular organismal process;nitrogen compound metabolic process;nucleobase-containing compound metabolic process;nucleobase-containing small molecule metabolic process;nucleotide metabolic process;phosphorus metabolic process;primary metabolic process;response to chemical stimulus;response to stimulus;signal transduction;small molecule metabolic process	Tight junction;Vibrio cholerae infection	Q9UDY2	kin	proteoscore	Q9UDY2	197	8.59821e-5	0.00237526
YES1	Tight junction	KEGG name	-2.634471038	-2.25896	0.0977706	-0.179681	VIPER+PhosphoScore	biological regulation;carbohydrate transport;cell differentiation;cell motility;cellular component movement;cellular metabolic process;cellular process;circulatory system process;coagulation;developmental process;establishment of localization;immune system process;locomotion;macromolecule metabolic process;macromolecule modification;metabolic process;multicellular organismal process;primary metabolic process;protein metabolic process;protein modification process;regulation of body fluid levels;response to chemical stimulus;response to endogenous stimulus;response to external stimulus;response to stimulus;response to stress;signal transduction;transport	Adherens junction;Tight junction	P07947	kin	VIPER+PhosphoScore	P07947	197	8.59821e-5	0.00237526
CDK5	cellular homeostasis	GOBP slim name	-9.054333801	-3.63661	0.166833	-0.0335764	VIPER	anatomical structure development;anatomical structure formation involved in morphogenesis;anatomical structure morphogenesis;behavior;biological adhesion;biological regulation;catabolic process;cell adhesion;cell communication;cell cycle;cell death;cell development;cell differentiation;cell division;cell growth;cell motility;cell proliferation;cell-cell signaling;cellular component assembly;cellular component morphogenesis;cellular component movement;cellular component organization;cellular homeostasis;cellular ion homeostasis;cellular localization;cellular membrane organization;cellular metabolic process;cellular process;coagulation;cytoskeleton organization;death;developmental process;embryo development;endocytosis;establishment of localization;exocytosis;growth;homeostatic process;ion transport;localization;locomotion;macromolecule metabolic process;macromolecule modification;membrane invagination;membrane organization;metabolic process;multicellular organismal process;neurological system process;nuclear transport;nucleocytoplasmic transport;organelle organization;peptidyl-amino acid modification;phosphorus metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;protein transport;regulation of body fluid levels;regulation of cell cycle;regulation of organelle organization;regulation of protein modification process;regulation of transport;response to abiotic stimulus;response to chemical stimulus;response to external stimulus;response to stimulus;rhythmic process;secretion;signaling;transmembrane transport;transport;vesicle-mediated transport	Alzheimer's disease;Axon guidance	Q00535	kin	VIPER	Q00535	315	8.32906e-5	9.64783e-4
CDK5	cellular ion homeostasis	GOBP slim name	-9.054333801	-3.63661	0.185898	-0.077144	VIPER	anatomical structure development;anatomical structure formation involved in morphogenesis;anatomical structure morphogenesis;behavior;biological adhesion;biological regulation;catabolic process;cell adhesion;cell communication;cell cycle;cell death;cell development;cell differentiation;cell division;cell growth;cell motility;cell proliferation;cell-cell signaling;cellular component assembly;cellular component morphogenesis;cellular component movement;cellular component organization;cellular homeostasis;cellular ion homeostasis;cellular localization;cellular membrane organization;cellular metabolic process;cellular process;coagulation;cytoskeleton organization;death;developmental process;embryo development;endocytosis;establishment of localization;exocytosis;growth;homeostatic process;ion transport;localization;locomotion;macromolecule metabolic process;macromolecule modification;membrane invagination;membrane organization;metabolic process;multicellular organismal process;neurological system process;nuclear transport;nucleocytoplasmic transport;organelle organization;peptidyl-amino acid modification;phosphorus metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;protein transport;regulation of body fluid levels;regulation of cell cycle;regulation of organelle organization;regulation of protein modification process;regulation of transport;response to abiotic stimulus;response to chemical stimulus;response to external stimulus;response to stimulus;rhythmic process;secretion;signaling;transmembrane transport;transport;vesicle-mediated transport	Alzheimer's disease;Axon guidance	Q00535	kin	VIPER	Q00535	220	5.60422e-5	8.6554e-4
CDK5	growth	GOBP slim name	-9.054333801	-3.63661	0.0212473	-0.150647	VIPER	anatomical structure development;anatomical structure formation involved in morphogenesis;anatomical structure morphogenesis;behavior;biological adhesion;biological regulation;catabolic process;cell adhesion;cell communication;cell cycle;cell death;cell development;cell differentiation;cell division;cell growth;cell motility;cell proliferation;cell-cell signaling;cellular component assembly;cellular component morphogenesis;cellular component movement;cellular component organization;cellular homeostasis;cellular ion homeostasis;cellular localization;cellular membrane organization;cellular metabolic process;cellular process;coagulation;cytoskeleton organization;death;developmental process;embryo development;endocytosis;establishment of localization;exocytosis;growth;homeostatic process;ion transport;localization;locomotion;macromolecule metabolic process;macromolecule modification;membrane invagination;membrane organization;metabolic process;multicellular organismal process;neurological system process;nuclear transport;nucleocytoplasmic transport;organelle organization;peptidyl-amino acid modification;phosphorus metabolic process;primary metabolic process;protein metabolic process;protein modification process;protein phosphorylation;protein transport;regulation of body fluid levels;regulation of cell cycle;regulation of organelle organization;regulation of protein modification process;regulation of transport;response to abiotic stimulus;response to chemical stimulus;response to external stimulus;response to stimulus;rhythmic process;secretion;signaling;transmembrane transport;transport;vesicle-mediated transport	Alzheimer's disease;Axon guidance	Q00535	kin	VIPER	Q00535	366	1.82543e-4	0.00181239
ATM	DNA recombination	GOBP slim name	3.513066499	NA	0.121791	-0.0807102	NA	NA	NA	Q13315	kin	VIPER	NA	449	2.24244e-5	3.89624e-4
ATM	telomere organization	GOBP slim name	3.513066499	NA	0.248117	-0.0829774	NA	NA	NA	Q13315	kin	VIPER	NA	128	7.43086e-5	8.98165e-4
RPS6KA6	MAPK signaling pathway	KEGG name	-19.34404348	NA	-0.0766819	0.129906	NA	NA	NA	Q9UK32	kin	VIPER	NA	216	0.00236117	0.0193266
RPS6KA6	mTOR signaling pathway	KEGG name	-19.34404348	NA	-0.247977	0.0377903	NA	NA	NA	Q9UK32	kin	VIPER	NA	103	9.55908e-4	0.0124268
SMG1	DNA recombination	GOBP slim name	1.357729555	NA	0.121791	-0.0807102	NA	NA	NA	Q96Q15	kin	VIPER	NA	449	2.24244e-5	3.89624e-4
SMG1	mRNA surveillance pathway	KEGG name	1.357729555	NA	-0.120429	0.124096	NA	NA	NA	Q96Q15	kin	VIPER	NA	149	0.00334426	0.0230963
RAF1	B cell receptor signaling pathway	KEGG name	2.65582	2.29782	-0.205	0.0904322	PhosphoScore	anatomical structure development;biological regulation;cell activation;cell communication;cell death;cell proliferation;cell-cell signaling;cellular component assembly;cellular component organization;cellular metabolic process;cellular process;coagulation;cytoskeleton organization;death;developmental process;establishment of localization;immune system process;ion transport;locomotion;macromolecular complex assembly;macromolecule metabolic process;macromolecule modification;metabolic process;multicellular organismal process;organelle organization;phosphorus metabolic process;primary metabolic process;protein complex assembly;protein metabolic process;protein modification process;protein phosphorylation;regulation of body fluid levels;regulation of protein modification process;response to chemical stimulus;response to endogenous stimulus;response to external stimulus;response to stimulus;response to stress;signal transduction;signaling;transmembrane transport;transport	Acute myeloid leukemia;B cell receptor signaling pathway;Bladder cancer;Chemokine signaling pathway;Chronic myeloid leukemia;Colorectal cancer;Endometrial cancer;ErbB signaling pathway;Fc epsilon RI signaling pathway;Fc gamma R-mediated phagocytosis;Focal adhesion;Gap junction;Glioma;GnRH signaling pathway;Hepatitis C;Insulin signaling pathway;ko05152;Long-term depression;Long-term potentiation;MAPK signaling pathway;Melanogenesis;Melanoma;Natural killer cell mediated cytotoxicity;Neurotrophin signaling pathway;Non-small cell lung cancer;Pancreatic cancer;Pathways in cancer;Progesterone-mediated oocyte maturation;Prostate cancer;Regulation of actin cytoskeleton;Renal cell carcinoma;T cell receptor signaling pathway;Vascular smooth muscle contraction;VEGF signaling pathway	P04049	kin	PhosphoScore	P04049	79	0.00683246	0.0368286
